"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES"
"PSC00914840","1964-08-05","3.007","131.1237","3.0","TOBI, UM US","  475",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-06","3.007","131.1237","3.0","TOBI, UM US","   41",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-07","3.007","131.1237","3.0","TOBI, UM US","    3",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-08","3.007","131.1237","3.0","TOBI, UM US","   13",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-09","3.007","131.1237","3.0","TOBI, UM US","   18",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-10","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-11","3.007","131.1237","3.0","TOBI, UM US","   20",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-12","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-13","3.007","131.1237","3.0","TOBI, UM US","    3",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-14","3.007","131.1237","3.0","TOBI, UM US","   10",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-15","3.007","131.1237","3.0","TOBI, UM US","   41",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-16","3.007","131.1237","3.0","TOBI, UM US","  290",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-17","3.007","131.1237","3.0","TOBI, UM US"," 1478",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-18","3.007","131.1237","3.0","TOBI, UM US","    3",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-19","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-20","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-21","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-22","3.007","131.1237","3.0","TOBI, UM US","  409",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-23","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-24","3.007","131.1237","3.0","TOBI, UM US","  198",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-25","3.007","131.1237","3.0","TOBI, UM US","  556",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-26","3.007","131.1237","3.0","TOBI, UM US","  434",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-27","3.007","131.1237","3.0","TOBI, UM US","    5",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-28","3.007","131.1237","3.0","TOBI, UM US","  330",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-29","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-30","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1964-08-31","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-01","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-02","3.007","131.1237","3.0","TOBI, UM US","   13",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-03","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-04","3.007","131.1237","3.0","TOBI, UM US","  109",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-05","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-06","3.007","131.1237","3.0","TOBI, UM US","   58",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-07","3.007","131.1237","3.0","TOBI, UM US","  140",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-08","3.007","131.1237","3.0","TOBI, UM US","  114",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-09","3.007","131.1237","3.0","TOBI, UM US","  401",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-10","3.007","131.1237","3.0","TOBI, UM US","  175",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-11","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-12","3.007","131.1237","3.0","TOBI, UM US","   18",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-13","3.007","131.1237","3.0","TOBI, UM US","   48",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-14","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-15","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-16","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-17","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-18","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-19","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-20","3.007","131.1237","3.0","TOBI, UM US","   86",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-21","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-22","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-23","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-24","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-25","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-26","3.007","131.1237","3.0","TOBI, UM US","  150",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-27","3.007","131.1237","3.0","TOBI, UM US","   13",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-28","3.007","131.1237","3.0","TOBI, UM US","   38",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-29","3.007","131.1237","3.0","TOBI, UM US","  198",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-30","3.007","131.1237","3.0","TOBI, UM US","    5",",,0","    0",",,0","    0",",,0"
"PSC00914840","1965-12-31","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-01","3.007","131.1237","3.0","TOBI, UM US","   51",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-02","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-03","3.007","131.1237","3.0","TOBI, UM US","   25",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-04","3.007","131.1237","3.0","TOBI, UM US","    5",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-05","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-06","3.007","131.1237","3.0","TOBI, UM US","   51",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-07","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-08","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-09","3.007","131.1237","3.0","TOBI, UM US","  175",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-10","3.007","131.1237","3.0","TOBI, UM US","   51",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-11","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-12","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-13","3.007","131.1237","3.0","TOBI, UM US","    5",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-14","3.007","131.1237","3.0","TOBI, UM US","   69",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-15","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-16","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-17","3.007","131.1237","3.0","TOBI, UM US","   69",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-18","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-19","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-20","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-21","3.007","131.1237","3.0","TOBI, UM US","   10",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-22","3.007","131.1237","3.0","TOBI, UM US","   18",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-23","3.007","131.1237","3.0","TOBI, UM US","   33",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-24","3.007","131.1237","3.0","TOBI, UM US","   64",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-25","3.007","131.1237","3.0","TOBI, UM US","   89",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-26","3.007","131.1237","3.0","TOBI, UM US","   13",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-27","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-28","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-29","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-30","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-01-31","3.007","131.1237","3.0","TOBI, UM US","   36",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-01","3.007","131.1237","3.0","TOBI, UM US","   10",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-02","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-03","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-04","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-05","3.007","131.1237","3.0","TOBI, UM US","   38",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-06","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-07","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-08","3.007","131.1237","3.0","TOBI, UM US","   79",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-09","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-10","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-11","3.007","131.1237","3.0","TOBI, UM US","   36",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-12","3.007","131.1237","3.0","TOBI, UM US","  353",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-13","3.007","131.1237","3.0","TOBI, UM US","  140",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-14","3.007","131.1237","3.0","TOBI, UM US","   38",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-15","3.007","131.1237","3.0","TOBI, UM US","  429",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-16","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-17","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-18","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-19","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-20","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-21","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-22","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-23","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-24","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-25","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-26","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-27","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
"PSC00914840","1966-02-28","3.007","131.1237","3.0","TOBI, UM US","    0",",,0","    0",",,0","    0",",,0"
